mode,control,seed,generation,positive_fraction,mean_response,parent_child_corr,total_flow,work_in,work_spent,duration
slow_dial,faithful,16,36,0.96484375,1.395400520686143,0.9373886678551352,1.0,256.0,256.0,256.0
slow_dial,faithful,16,37,0.95703125,1.3815685439423897,0.9322942932965441,1.0,256.0,256.0,256.0
slow_dial,faithful,16,38,0.96484375,1.3943716437957758,0.9152959673105747,1.0,256.0,256.0,256.0
slow_dial,faithful,16,39,0.96484375,1.4024763248159977,0.9235123158461126,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,16,40,0.9609375,1.3968237600103086,0.9251065504342407,1.0,256.0,256.0,256.0
slow_dial,faithful,17,1,0.734375,1.163755342810569,0.9357547120953149,1.0,256.0,256.0,256.0
slow_dial,faithful,17,2,0.84375,1.2461159512927145,0.8922453675174284,1.0,256.0,256.0,256.0
slow_dial,faithful,17,3,0.8984375,1.2856681573819109,0.8884398175596324,1.0,256.0,256.0,256.0
slow_dial,faithful,17,4,0.8984375,1.2838662586013911,0.8845827659709278,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,5,0.921875,1.297713211748626,0.8979845681674525,1.0,256.0,256.0,256.0
slow_dial,faithful,17,6,0.91796875,1.300883907079647,0.9039383721136729,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,7,0.91015625,1.3156844921017605,0.9147422038137933,1.0,256.0,256.0,256.0
slow_dial,faithful,17,8,0.91015625,1.31686739144563,0.9185573915823917,1.0,256.0,256.0,256.0
slow_dial,faithful,17,9,0.91796875,1.3257702949224806,0.9264121660858131,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,10,0.9609375,1.3529310482819668,0.8868869936793821,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,11,0.953125,1.3544936151334992,0.8943284992018624,1.0,256.0,256.0,256.0
slow_dial,faithful,17,12,0.94140625,1.344110317619821,0.8925165492737928,1.0000000000000002,256.0,256.0,256.0
slow_dial,faithful,17,13,0.953125,1.3268039713969542,0.8982085775175531,1.0,256.0,256.0,256.0
slow_dial,faithful,17,14,0.9296875,1.3367913402152312,0.9205876153583045,1.0,256.0,256.0,256.0
slow_dial,faithful,17,15,0.94140625,1.3333906800642437,0.9010847402642402,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,17,16,0.921875,1.308900231334622,0.9179878536039325,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,17,0.9296875,1.3157539299815868,0.9136010927297464,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,17,18,0.9375,1.3346400049545595,0.9107482961705032,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,19,0.94140625,1.3350845077894682,0.9136566408066854,1.0,256.0,256.0,256.0
slow_dial,faithful,17,20,0.921875,1.3298386984800281,0.9099302393168569,1.0,256.0,256.0,256.0
slow_dial,faithful,17,21,0.9140625,1.3415197075481324,0.9321012875361091,1.0,256.0,256.0,256.0
slow_dial,faithful,17,22,0.93359375,1.3579549273424274,0.9349460869648878,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,17,23,0.953125,1.3652248185359834,0.90687448399045,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,24,0.953125,1.3684468062226078,0.9067640286595233,1.0,256.0,256.0,256.0
slow_dial,faithful,17,25,0.9609375,1.3761098313405504,0.9320949389606353,1.0,256.0,256.0,256.0
slow_dial,faithful,17,26,0.953125,1.3646434081620131,0.9200906433407555,1.0,256.0,256.0,256.0
slow_dial,faithful,17,27,0.953125,1.3712399627455196,0.9225307688320652,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,17,28,0.94921875,1.3621473285452983,0.9157998260441961,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,17,29,0.94921875,1.3591414907511834,0.9310486956123986,1.0,256.0,256.0,256.0
slow_dial,faithful,17,30,0.94921875,1.3630373530378965,0.9359546273632197,1.0,256.0,256.0,256.0
slow_dial,faithful,17,31,0.9375,1.3660509579658888,0.9230613933132675,1.0000000000000002,256.0,256.0,256.0
slow_dial,faithful,17,32,0.96875,1.373259945893599,0.9205827546948663,1.0,256.0,256.0,256.0
slow_dial,faithful,17,33,0.9765625,1.375956868320261,0.9053117180091549,1.0,256.0,256.0,256.0
slow_dial,faithful,17,34,0.97265625,1.369131791843062,0.9082643373531416,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,35,0.9609375,1.372681205822872,0.9154826716921761,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,36,0.9609375,1.3747486852369981,0.9115656661171236,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,17,37,0.96875,1.38728847911301,0.9272013717791077,1.0,256.0,256.0,256.0
slow_dial,faithful,17,38,0.97265625,1.3892641349933,0.9239264860561716,1.0,256.0,256.0,256.0
slow_dial,faithful,17,39,0.98828125,1.3976865818086832,0.8972077664497172,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,17,40,0.97265625,1.3840039608079504,0.8998499261192677,1.0,256.0,256.0,256.0
slow_dial,faithful,18,1,0.66015625,1.1123257331574883,0.9407601949270655,1.0,256.0,256.0,256.0
slow_dial,faithful,18,2,0.8046875,1.2208172774703692,0.9204631305704626,1.0,256.0,256.0,256.0
slow_dial,faithful,18,3,0.87890625,1.2832614618848406,0.9154122659342852,1.0,256.0,256.0,256.0
slow_dial,faithful,18,4,0.8984375,1.312786668054113,0.9045931213231434,1.0,256.0,256.0,256.0
slow_dial,faithful,18,5,0.94921875,1.3384067913193296,0.8653846352624314,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,6,0.9453125,1.3389728753377645,0.8496839740103203,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,7,0.9609375,1.3439103759602897,0.8785637497800106,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,18,8,0.96875,1.3371143875024734,0.8527753163045044,1.0,256.0,256.0,256.0
slow_dial,faithful,18,9,0.96484375,1.3394673025961856,0.8988117158507898,1.0,256.0,256.0,256.0
slow_dial,faithful,18,10,0.96484375,1.3384724245031885,0.8916518929985358,1.0000000000000002,256.0,256.0,256.0
slow_dial,faithful,18,11,0.953125,1.3488902090439492,0.9011868826566699,1.0,256.0,256.0,256.0
slow_dial,faithful,18,12,0.93359375,1.3341378523417449,0.9101721438331503,1.0,256.0,256.0,256.0
slow_dial,faithful,18,13,0.921875,1.3316436039999626,0.8984643099214,1.0,256.0,256.0,256.0
slow_dial,faithful,18,14,0.9375,1.3411133323974482,0.8993332366294705,1.0,256.0,256.0,256.0
slow_dial,faithful,18,15,0.953125,1.34606910049258,0.9108790823063135,1.0,256.0,256.0,256.0
slow_dial,faithful,18,16,0.96875,1.3642335387949185,0.904596056706882,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,17,0.953125,1.3485384980227204,0.9026843509221705,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,18,0.94140625,1.3467261176136034,0.8866790754451007,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,18,19,0.97265625,1.3692896280404776,0.8789787715983172,1.0,256.0,256.0,256.0
slow_dial,faithful,18,20,0.9765625,1.3655560589499331,0.8886449536989028,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,21,0.9609375,1.3549265011098173,0.895435632894541,1.0,256.0,256.0,256.0
slow_dial,faithful,18,22,0.95703125,1.35074908569193,0.9061318943633341,1.0,256.0,256.0,256.0
slow_dial,faithful,18,23,0.9609375,1.350823538412894,0.8930356484348112,1.0,256.0,256.0,256.0
slow_dial,faithful,18,24,0.92578125,1.3431238778364998,0.9123123407693611,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,25,0.953125,1.3496098490658908,0.91540844304441,1.0,256.0,256.0,256.0
slow_dial,faithful,18,26,0.94140625,1.3460143028050369,0.922656617990053,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,27,0.9375,1.3430922826902325,0.9385300952258523,1.0000000000000002,256.0,256.0,256.0
slow_dial,faithful,18,28,0.96875,1.3586098468506798,0.90821263925911,1.0,256.0,256.0,256.0
slow_dial,faithful,18,29,0.953125,1.3529709577656674,0.9038812422826038,1.0,256.0,256.0,256.0
slow_dial,faithful,18,30,0.96484375,1.3518189166062848,0.8773998051539128,1.0,256.0,256.0,256.0
slow_dial,faithful,18,31,0.9453125,1.3400130029302415,0.878368489679852,1.0,256.0,256.0,256.0
slow_dial,faithful,18,32,0.94921875,1.3519836205891445,0.8805303237525507,1.0,256.0,256.0,256.0
slow_dial,faithful,18,33,0.9453125,1.3396239041497562,0.8907482097050418,1.0,256.0,256.0,256.0
slow_dial,faithful,18,34,0.9609375,1.3558301401525852,0.9009606563429166,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,35,0.96484375,1.348071796617354,0.9077430436138682,1.0,256.0,256.0,256.0
slow_dial,faithful,18,36,0.9453125,1.3425934019131245,0.9241281666777323,1.0,256.0,256.0,256.0
slow_dial,faithful,18,37,0.9453125,1.3387417830840882,0.896555373718249,1.0000000000000002,256.0,256.0,256.0
slow_dial,faithful,18,38,0.93359375,1.3315042071666663,0.9176989582970686,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,39,0.92578125,1.3202064971819616,0.9045362909859777,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,18,40,0.921875,1.326770824156466,0.9160876970115333,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,19,1,0.69921875,1.1398299284598232,0.942557842694319,1.0,256.0,256.0,256.0
slow_dial,faithful,19,2,0.83203125,1.2337036780692396,0.9126265004929257,1.0,256.0,256.0,256.0
slow_dial,faithful,19,3,0.828125,1.2513298836394822,0.8937905609136303,1.0,256.0,256.0,256.0
slow_dial,faithful,19,4,0.90234375,1.2875126117967266,0.8842411362343499,1.0,256.0,256.0,256.0
slow_dial,faithful,19,5,0.91796875,1.2978217347841947,0.843584289329667,1.0,256.0,256.0,256.0
slow_dial,faithful,19,6,0.9140625,1.2987258980499012,0.8668975977773663,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,19,7,0.92578125,1.3016857659691166,0.8813541799892597,1.0,256.0,256.0,256.0
slow_dial,faithful,19,8,0.8984375,1.3013162498920527,0.8839482894652101,1.0,256.0,256.0,256.0
slow_dial,faithful,19,9,0.9140625,1.3078844853742606,0.9049144363222872,1.0,256.0,256.0,256.0
slow_dial,faithful,19,10,0.9140625,1.3147977307364895,0.9212948117889959,1.0,256.0,256.0,256.0
slow_dial,faithful,19,11,0.9296875,1.3240751231675325,0.8835335460527829,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,19,12,0.921875,1.3291196488791255,0.9032425468355436,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,19,13,0.91796875,1.3344922300930442,0.9196403932111311,1.0,256.0,256.0,256.0
slow_dial,faithful,19,14,0.9453125,1.339616045723916,0.9187923496319425,1.0,256.0,256.0,256.0
slow_dial,faithful,19,15,0.94921875,1.338604482302857,0.9142728086348763,1.0,256.0,256.0,256.0
slow_dial,faithful,19,16,0.9375,1.3564716810822515,0.9086203539367643,1.0,256.0,256.0,256.0
slow_dial,faithful,19,17,0.9609375,1.364721845692941,0.9084343935267387,1.0,256.0,256.0,256.0
slow_dial,faithful,19,18,0.9609375,1.3700534631412493,0.9113343739853257,1.0,256.0,256.0,256.0
slow_dial,faithful,19,19,0.96484375,1.370700665690358,0.9216784729455775,1.0,256.0,256.0,256.0
slow_dial,faithful,19,20,0.95703125,1.373541069868977,0.9313893003782325,1.0,256.0,256.0,256.0
slow_dial,faithful,19,21,0.953125,1.3836358231869572,0.9170580052901313,1.0000000000000002,256.0,256.0,256.0
slow_dial,faithful,19,22,0.94921875,1.371521639567308,0.9371448199304125,1.0,256.0,256.0,256.0
slow_dial,faithful,19,23,0.97265625,1.3779883846948802,0.923430488370945,0.9999999999999998,256.0,256.0,256.0
slow_dial,faithful,19,24,0.98046875,1.377805540170499,0.9145004161677176,1.0,256.0,256.0,256.0
slow_dial,faithful,19,25,0.98046875,1.3769403379406708,0.9291127637355765,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,19,26,0.96484375,1.3806150462484204,0.9188932936539493,1.0,256.0,256.0,256.0
slow_dial,faithful,19,27,0.953125,1.385244577255948,0.9310865963393443,1.0,256.0,256.0,256.0
slow_dial,faithful,19,28,0.95703125,1.3842773736029794,0.9224212265983124,0.9999999999999999,256.0,256.0,256.0
slow_dial,faithful,19,29,0.96875,1.3806791544358448,0.9288349042236027,1.0,256.0,256.0,256.0
slow_dial,faithful,19,30,0.9765625,1.3913043668176943,0.8972585067574669,1.0,256.0,256.0,256.0
slow_dial,faithful,19,31,0.97265625,1.3869204327492088,0.9283775259726252,1.0,256.0,256.0,256.0
slow_dial,faithful,19,32,0.98828125,1.3930738447335722,0.8992860147090381,1.0,256.0,256.0,256.0
slow_dial,faithful,19,33,0.9921875,1.3943354326388464,0.898200842981342,1.0,256.0,256.0,256.0
slow_dial,faithful,19,34,0.96484375,1.3851698185325878,0.9114114865178362,1.0,256.0,256.0,256.0
slow_dial,faithful,19,35,0.98046875,1.3884979355879405,0.9057818099972778,1.0,256.0,256.0,256.0
slow_dial,faithful,19,36,0.984375,1.4021961480049807,0.8923006847497085,1.0,256.0,256.0,256.0
slow_dial,faithful,19,37,0.97265625,1.3905045879516802,0.9097220508184388,1.0,256.0,256.0,256.0
slow_dial,faithful,19,38,0.95703125,1.3801639176466156,0.9146178468551528,1.0,256.0,256.0,256.0
slow_dial,faithful,19,39,0.96875,1.4023741176269455,0.901897690938786,1.0,256.0,256.0,256.0
slow_dial,faithful,19,40,0.98046875,1.4048426487579662,0.889064443479186,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,1,0.6640625,1.11511214519223,-0.01816332210117517,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,2,0.79296875,1.2020611483130685,0.036917802532370085,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,3,0.85546875,1.2447380818992884,-0.01706788448626539,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,4,0.89453125,1.2663976138394317,-0.14447254398690917,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,5,0.88671875,1.2629182662480567,0.08351806400801558,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,6,0.87890625,1.2690801430234986,-0.013247551255405738,0.9999999999999998,256.0,256.0,256.0
slow_dial,shuffled,0,7,0.90234375,1.2773777137207676,0.02164495158529347,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,8,0.89453125,1.276503829367644,0.03840999909981168,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,0,9,0.90234375,1.2994817137411865,0.05127610924869292,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,10,0.92578125,1.3067712027123828,0.019677431689069633,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,11,0.953125,1.328815547440089,-0.02332206337857727,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,12,0.9453125,1.3302205798917424,-0.06249072857808157,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,0,13,0.91796875,1.3125395344272257,-0.12738392345219682,1.0000000000000002,256.0,256.0,256.0
slow_dial,shuffled,0,14,0.91796875,1.3197992242942997,0.013224219806206748,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,15,0.9375,1.3161665472938933,-0.008795297903644595,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,16,0.953125,1.3476803874017018,0.08990562891708626,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,17,0.96484375,1.351573619034348,0.1299104640376005,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,18,0.96875,1.379299536893976,-0.08079329985013593,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,19,0.9453125,1.369337818639443,-0.08915676570231133,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,20,0.96875,1.3689704669851492,-0.06769552702333706,1.0000000000000002,256.0,256.0,256.0
slow_dial,shuffled,0,21,0.953125,1.3754077037710501,-0.0023731027837801256,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,22,0.9609375,1.369123392624443,0.04072620077580947,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,23,0.9453125,1.3713854003005963,0.05394760588637257,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,24,0.96484375,1.3779298356742644,0.011696909435356359,0.9999999999999998,256.0,256.0,256.0
slow_dial,shuffled,0,25,0.94921875,1.3808787689873716,-0.04310530858257687,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,26,0.9296875,1.3692405589874674,-0.034861869689336654,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,27,0.921875,1.3551777480824443,0.07077564124955739,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,28,0.95703125,1.3900971916106948,-0.11914176827019418,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,29,0.9765625,1.4012913069702404,0.0718043848550999,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,30,0.95703125,1.399493633595769,-0.019033278305180583,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,31,0.9765625,1.3881099414201472,0.1455357153631648,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,32,0.984375,1.3954190149427492,0.09600589347277928,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,33,0.984375,1.3961765324779392,0.004306947973157186,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,34,0.97265625,1.3855786736773754,-0.04491636086978399,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,35,0.9765625,1.3898727582678188,0.006212708933058965,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,36,0.9765625,1.3853355851790816,0.018300448895754485,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,37,0.97265625,1.3880717568552376,0.09764166563181696,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,38,0.97265625,1.3904683143097492,-0.011403119484622592,1.0,256.0,256.0,256.0
slow_dial,shuffled,0,39,0.953125,1.3903613762597047,0.026508685274036898,0.9999999999999998,256.0,256.0,256.0
slow_dial,shuffled,0,40,0.96484375,1.3975267514134286,-0.06191635404873568,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,1,0.68359375,1.1322031983282548,-0.018650767581596294,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,2,0.8359375,1.232071209394145,0.00443304507994341,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,3,0.89453125,1.2777496740965932,-0.08369925768816293,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,4,0.92578125,1.308782848750725,-0.008538354837191222,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,5,0.9296875,1.3129103093574304,0.05286982036903296,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,6,0.9375,1.3067832912884811,-0.1500726333013494,0.9999999999999998,256.0,256.0,256.0
slow_dial,shuffled,1,7,0.90625,1.2993720963102446,-0.10832754796671265,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,8,0.90625,1.2998709334715666,0.010641783887188996,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,9,0.91796875,1.3046133539295888,0.14165629664524296,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,10,0.91796875,1.3021046262949063,-0.03603391339543178,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,11,0.91796875,1.3047652959909737,0.08010266478912083,1.0000000000000002,256.0,256.0,256.0
slow_dial,shuffled,1,12,0.9375,1.334673026531503,0.019977809097935482,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,13,0.95703125,1.339390389836781,0.012096135391515911,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,14,0.96484375,1.3355201548454825,0.04706409757614571,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,15,0.9375,1.3348613105374527,0.058097121806680835,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,16,0.953125,1.3478487795238736,0.09957415548085788,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,17,0.953125,1.3460597774404595,-0.06546178727659795,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,18,0.97265625,1.3644251058128405,0.09534772493171859,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,19,0.9609375,1.357414919327169,-0.0453516440155418,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,20,0.94140625,1.3376901623162705,0.07476254421027304,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,21,0.9453125,1.3458315670730188,-0.06383378373439849,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,22,0.95703125,1.3419173017546466,-0.1398525797798597,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,23,0.94140625,1.3420797977992884,-0.08760328120295723,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,24,0.953125,1.3433267220486091,0.10205332189444775,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,25,0.94140625,1.3553242408487247,0.009573870643895565,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,26,0.95703125,1.3671066522015423,-0.010241727395013122,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,27,0.95703125,1.3550064016154786,0.10235572005574117,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,28,0.94921875,1.337969490986259,-0.11640161961622073,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,29,0.9453125,1.34862936563966,-0.05825716790440224,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,30,0.94140625,1.3479265285426285,-0.0021865244597315506,0.9999999999999998,256.0,256.0,256.0
slow_dial,shuffled,1,31,0.9609375,1.350570753790577,-0.04427886442695652,1.0000000000000002,256.0,256.0,256.0
slow_dial,shuffled,1,32,0.9375,1.3362912156270657,0.08498183374153072,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,1,33,0.91796875,1.3323137111684495,-0.077398855751342,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,34,0.91796875,1.3369944678674897,-0.05722814085406022,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,35,0.94140625,1.3571111042873878,-0.12070170755832367,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,36,0.9453125,1.3797829459282267,0.05883960114916318,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,37,0.92578125,1.365255566954282,-0.07654546251280504,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,38,0.953125,1.372295499534638,-0.01588165283976011,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,39,0.96484375,1.3763630594118557,0.024057448360135084,1.0,256.0,256.0,256.0
slow_dial,shuffled,1,40,0.96875,1.3870981714211057,0.0930964557819488,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,1,0.66015625,1.1052073283213093,-0.08934125433498984,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,2,0.8125,1.2161760250852411,0.08603305579280465,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,3,0.86328125,1.250022955978138,-0.09191838031490926,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,4,0.890625,1.2685574699037594,-0.029064493329138727,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,2,5,0.91796875,1.2911049896910956,-0.0017095506631940095,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,2,6,0.91015625,1.3066770092085824,-0.010420335144635934,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,7,0.921875,1.3171632917931846,0.053139638983279905,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,8,0.90234375,1.3104635966877818,0.07128660109331478,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,9,0.8984375,1.31044678409279,0.008330932211372665,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,10,0.9609375,1.3476242636596267,0.09708805535881268,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,2,11,0.95703125,1.3589907299176711,-0.04487365304752642,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,12,0.9375,1.3529417795658245,0.038429964319783544,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,13,0.984375,1.3772231521690022,-0.09231862979308122,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,14,0.9765625,1.3726500241075665,0.020649210205461982,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,15,0.953125,1.3609047691307907,-0.015410139952780838,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,16,0.94921875,1.3630644623644146,0.041927024188883416,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,17,0.9609375,1.3664649142110177,0.03103877219488931,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,18,0.92578125,1.341276622948321,-0.018239624369243094,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,19,0.91015625,1.335232348422133,-0.056850411434606014,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,20,0.93359375,1.3499814633727252,-0.042137833181181396,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,21,0.93359375,1.3467674997202432,0.014974332227276366,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,2,22,0.953125,1.361456470355792,-0.01938978684390562,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,23,0.96484375,1.3793433556962966,0.017846682430522683,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,24,0.98046875,1.3746722696983258,0.02019260375546382,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,25,0.97265625,1.3744950826939404,-0.028870831309625044,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,26,0.93359375,1.3524757522953235,0.010463410143983137,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,27,0.96484375,1.3746560196464819,-0.019269566712351017,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,28,0.96875,1.3730025438543787,-0.026276000700289237,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,29,0.97265625,1.3894068080808384,0.025397213204822376,1.0000000000000002,256.0,256.0,256.0
slow_dial,shuffled,2,30,0.96875,1.3818070784663394,-0.04622638725177266,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,31,0.96875,1.382957736321552,-0.010417608473912232,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,32,0.97265625,1.3820595558943372,-0.01951946163824789,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,33,0.98828125,1.3847189631542371,-0.06943033746500114,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,34,0.96484375,1.3718145424729704,0.0034289983677256003,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,35,0.96484375,1.3711755594453925,0.06204194946704678,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,2,36,0.953125,1.3608363681962203,-0.023146219283119985,1.0000000000000002,256.0,256.0,256.0
slow_dial,shuffled,2,37,0.9609375,1.3553977611857233,-0.0022372512215242113,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,2,38,0.9375,1.35273805057658,0.005200768741360915,1.0,256.0,256.0,256.0
slow_dial,shuffled,2,39,0.9609375,1.3709741652137675,-0.01463047363804915,0.9999999999999999,256.0,256.0,256.0
slow_dial,shuffled,2,40,0.9609375,1.3672226675137757,0.046773614784119726,1.0,256.0,256.0,256.0
slow_dial,shuffled,3,1,0.69140625,1.1446440854738618,0.017899633724528866,1.0,256.0,256.0,256.0
slow_dial,shuffled,3,2,0.765625,1.1961529628542076,-0.16775188268604577,0.9999999999999998,256.0,256.0,256.0
slow_dial,shuffled,3,3,0.84765625,1.2543391212495747,-0.0848307204412169,1.0,256.0,256.0,256.0
slow_dial,shuffled,3,4,0.84765625,1.2503587674666192,0.13057196307863286,1.0,256.0,256.0,256.0
slow_dial,shuffled,3,5,0.8359375,1.256294421794649,-0.08935881282192724,1.0,256.0,256.0,256.0
